,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,174.9107213497162,1.576429594854272,30.36001706123352,0.34059442686430236,0.000244140625,linear,"{'C': 0.000244140625, 'kernel': 'linear'}",0.6736280826483004,0.6757298863383107,0.7001117318435754,0.6829977628635346,0.6869955156950672,0.6838744250435403,0.00944326823676939,5,0.7036664431030628,0.7259019323131911,0.7234066302042639,0.714556714835686,0.7185635420732728,0.7172190525058953,0.007826205149547766
1,136.6105975151062,9.995790424142381,26.26717929840088,2.2790645714097795,0.00048828125,linear,"{'C': 0.00048828125, 'kernel': 'linear'}",0.7849366807376139,0.7766882103855582,0.7845810055865922,0.7818791946308725,0.792152466367713,0.7840396552494083,0.005008983812081826,4,0.8209814442208808,0.8277113816597789,0.8197343453510436,0.8299391842883446,0.822171415825573,0.8241075542691242,0.003991030766361236
2,99.11495308876037,2.3713572193802595,28.671097326278687,2.5257347162838726,0.0009765625,linear,"{'C': 0.0009765625, 'kernel': 'linear'}",0.8091535214396801,0.8018720748829953,0.8091620111731843,0.8033557046979866,0.8201793721973094,0.8087348725048006,0.006432064546159225,3,0.8538452939861391,0.8547414274544846,0.8548387096774194,0.8570551804943369,0.8536218145318686,0.8548204852288496,0.0012155866560196356
3,67.14585866928101,5.271294782637181,25.94695520401001,3.2043375667981397,0.001953125,linear,"{'C': 0.001953125, 'kernel': 'linear'}",0.8231504110197734,0.8139068419879653,0.8227932960893855,0.8131991051454138,0.8298206278026906,0.8205689277899344,0.006253899888865706,2,0.8724569640062598,0.8726683793141964,0.8744837593481415,0.8754672766835909,0.8710199074332237,0.8732192573570824,0.0015731658549668498
4,51.58973636627197,7.255312996715249,25.716641998291017,5.559780856825487,0.00390625,linear,"{'C': 0.00390625, 'kernel': 'linear'}",0.823372583870251,0.8277245375529307,0.831731843575419,0.8239373601789709,0.8354260089686099,0.828428526771759,0.004603983486673292,1,0.8914039794321484,0.8881380542834804,0.891338319008818,0.8927076940244378,0.8880276585066637,0.8903231410511095,0.0018936068793852972
